"Player";"Short Name";"Player ID";"Birthdate";"Team ID";"Match";"Match ID";"Date";"Competition";"Competition ID";"Season";"Season ID";"Competition Edition ID";"Position";"Position Group";"Minutes";"Physical Check Passed";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"Time to HSR";"Explosive Acceleration to Sprint Count";"Time to Sprint";"PSV-99";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"FCV Dender EH v Club Brugge KV";"1668663";"2024-08-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"98.3";"True";"10180.0";"103.56";"1266.0";"395.0";"35.0";"57.0";"4.0";"452.0";"39.0";"126.0";"4.0";"105.0";"12.0";"4.0";"0.85";"1.0";"1.6";"27.2";"9320.45";"103.56";"1159.1";"361.65";"32.04";"52.19";"3.66";"413.84";"35.71";"115.36";"3.66";"96.13";"10.99";"3.66";"0.92"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v KSV Cercle Brugge";"1683007";"2024-09-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"104.13";"True";"10258.0";"98.51";"1195.0";"388.0";"34.0";"81.0";"2.0";"469.0";"36.0";"125.0";"6.0";"91.0";"11.0";"4.0";"0.77";"0.0";"null";"30.4";"8865.75";"98.51";"1032.81";"335.34";"29.39";"70.01";"1.73";"405.35";"31.11";"108.03";"5.19";"78.65";"9.51";"3.46";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"KV Kortrijk v Club Brugge KV";"1711872";"2024-09-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"96.53";"True";"10092.0";"104.54";"1399.0";"401.0";"42.0";"105.0";"6.0";"506.0";"48.0";"125.0";"4.0";"103.0";"11.0";"3.0";"0.69";"0.0";"null";"27.3";"9408.98";"104.54";"1304.32";"373.86";"39.16";"97.89";"5.59";"471.75";"44.75";"116.54";"3.73";"96.03";"10.26";"2.8";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v KAA Gent";"1732576";"2024-09-22";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"100.73";"True";"11172.0";"110.91";"1582.0";"547.0";"54.0";"220.0";"15.0";"767.0";"69.0";"116.0";"5.0";"92.0";"16.0";"3.0";"0.79";"2.0";"1.43";"28.6";"9981.6";"110.91";"1413.43";"488.72";"48.25";"196.56";"13.4";"685.27";"61.65";"103.64";"4.47";"82.2";"14.3";"2.68";"1.79"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Sporting Charleroi v Club Brugge KV";"1745534";"2024-09-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"96.35";"True";"11476.0";"119.11";"1747.0";"659.0";"53.0";"178.0";"8.0";"837.0";"61.0";"157.0";"4.0";"127.0";"10.0";"2.0";"1.0";"1.0";"2.18";"30.5";"10719.67";"119.11";"1631.86";"615.57";"49.51";"166.27";"7.47";"781.84";"56.98";"146.65";"3.74";"118.63";"9.34";"1.87";"0.93"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v Royale Union Saint-Gilloise";"1770256";"2024-10-06";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"98.73";"True";"11653.0";"118.02";"1754.0";"574.0";"48.0";"125.0";"9.0";"699.0";"57.0";"137.0";"11.0";"111.0";"19.0";"4.0";"0.88";"1.0";"2.57";"27.9";"10622.25";"118.02";"1598.85";"523.23";"43.75";"113.94";"8.2";"637.17";"51.96";"124.88";"10.03";"101.18";"17.32";"3.65";"0.91"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"KVC Westerlo v Club Brugge KV";"1805074";"2024-10-19";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"99.57";"True";"11535.0";"115.85";"1788.0";"476.0";"46.0";"86.0";"4.0";"562.0";"50.0";"143.0";"9.0";"111.0";"16.0";"3.0";"0.79";"0.0";"null";"28.6";"10426.68";"115.85";"1616.2";"430.26";"41.58";"77.74";"3.62";"508.0";"45.2";"129.26";"8.14";"100.33";"14.46";"2.71";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v RSC Anderlecht";"1819604";"2024-10-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"102.88";"True";"10737.0";"104.36";"1365.0";"364.0";"35.0";"80.0";"6.0";"444.0";"41.0";"122.0";"5.0";"89.0";"15.0";"3.0";"0.87";"0.0";"null";"26.6";"9392.48";"104.36";"1194.07";"318.42";"30.62";"69.98";"5.25";"388.4";"35.87";"106.72";"4.37";"77.86";"13.12";"2.62";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Oud-Heverlee Leuven v Club Brugge KV";"1832940";"2024-11-02";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"96.55";"True";"10290.0";"106.58";"1223.0";"495.0";"49.0";"117.0";"9.0";"612.0";"58.0";"134.0";"8.0";"108.0";"14.0";"6.0";"0.73";"3.0";"1.52";"27.4";"9591.92";"106.58";"1140.03";"461.42";"45.68";"109.06";"8.39";"570.48";"54.07";"124.91";"7.46";"100.67";"13.05";"5.59";"2.8"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"K Beerschot VA v Club Brugge KV";"1849254";"2024-11-10";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"102.03";"True";"10999.0";"107.8";"1456.0";"595.0";"55.0";"185.0";"8.0";"780.0";"63.0";"139.0";"9.0";"106.0";"18.0";"7.0";"0.82";"2.0";"1.46";"28.4";"9701.83";"107.8";"1284.29";"524.83";"48.51";"163.18";"7.06";"688.01";"55.57";"122.61";"7.94";"93.5";"15.88";"6.17";"1.76"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v Sint-Truidense VV";"1873865";"2024-11-23";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"93.58";"True";"10643.0";"113.73";"1608.0";"451.0";"38.0";"67.0";"4.0";"518.0";"42.0";"133.0";"6.0";"111.0";"14.0";"3.0";"0.91";"0.0";"null";"28.3";"10235.48";"113.73";"1546.43";"433.73";"36.54";"64.43";"3.85";"498.17";"40.39";"127.91";"5.77";"106.75";"13.46";"2.89";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v FCV Dender EH";"1887098";"2024-11-30";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"95.47";"True";"10596.0";"110.99";"1152.0";"500.0";"50.0";"255.0";"12.0";"755.0";"62.0";"113.0";"5.0";"105.0";"11.0";"3.0";"0.87";"0.0";"null";"30.6";"9989.25";"110.99";"1086.03";"471.37";"47.14";"240.4";"11.31";"711.77";"58.45";"106.53";"4.71";"98.99";"10.37";"2.83";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"KV Mechelen v Club Brugge KV";"1900274";"2024-12-07";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"105.55";"True";"11138.0";"105.52";"1760.0";"490.0";"52.0";"116.0";"8.0";"606.0";"60.0";"162.0";"7.0";"121.0";"18.0";"6.0";"0.7";"1.0";"1.5";"27.8";"9497.11";"105.52";"1500.71";"417.81";"44.34";"98.91";"6.82";"516.72";"51.16";"138.13";"5.97";"103.17";"15.35";"5.12";"0.85"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v KRC Genk";"1917030";"2024-12-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"96.72";"True";"10101.0";"104.44";"1295.0";"312.0";"31.0";"43.0";"5.0";"355.0";"36.0";"122.0";"7.0";"100.0";"11.0";"5.0";"0.74";"0.0";"null";"26.0";"9399.52";"104.44";"1205.07";"290.33";"28.85";"40.01";"4.65";"330.35";"33.5";"113.53";"6.51";"93.06";"10.24";"4.65";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Royale Union Saint-Gilloise v Club Brugge KV";"1927966";"2024-12-22";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"100.3";"True";"10557.0";"105.25";"1571.0";"422.0";"39.0";"150.0";"9.0";"572.0";"48.0";"105.0";"5.0";"78.0";"7.0";"4.0";"0.71";"1.0";"1.43";"28.1";"9472.88";"105.25";"1409.67";"378.66";"35.0";"134.6";"8.08";"513.26";"43.07";"94.22";"4.49";"69.99";"6.28";"3.59";"0.9"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v KVC Westerlo";"1935416";"2024-12-26";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"106.32";"True";"11040.0";"103.84";"1393.0";"448.0";"50.0";"135.0";"11.0";"583.0";"61.0";"150.0";"3.0";"111.0";"16.0";"0.0";"null";"0.0";"null";"27.6";"9345.67";"103.84";"1179.21";"379.24";"42.33";"114.28";"9.31";"493.53";"51.64";"126.98";"2.54";"93.96";"13.54";"0.0";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"RSC Anderlecht v Club Brugge KV";"1964901";"2025-01-12";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"99.42";"True";"10293.0";"103.53";"1256.0";"328.0";"30.0";"67.0";"4.0";"395.0";"34.0";"114.0";"2.0";"84.0";"9.0";"0.0";"null";"0.0";"null";"27.4";"9318.06";"103.53";"1137.03";"296.93";"27.16";"60.65";"3.62";"357.59";"30.78";"103.2";"1.81";"76.04";"8.15";"0.0";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v K Beerschot VA";"1973018";"2025-01-18";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"99.07";"True";"10802.0";"109.04";"1313.0";"513.0";"46.0";"196.0";"10.0";"709.0";"56.0";"136.0";"8.0";"102.0";"15.0";"5.0";"0.85";"4.0";"1.49";"28.4";"9813.39";"109.04";"1192.83";"466.05";"41.79";"178.06";"9.08";"644.11";"50.87";"123.55";"7.27";"92.66";"13.63";"4.54";"3.63"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v KV Kortrijk";"1985259";"2025-01-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"RCB";"Central Defender";"101.32";"True";"11113.0";"109.69";"1451.0";"390.0";"38.0";"176.0";"7.0";"566.0";"45.0";"125.0";"5.0";"110.0";"11.0";"1.0";"0.98";"1.0";"2.8";"30.5";"9871.72";"109.69";"1288.93";"346.44";"33.76";"156.34";"6.22";"502.78";"39.97";"111.04";"4.44";"97.71";"9.77";"0.89";"0.89"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Royal Antwerp FC v Club Brugge KV";"1999904";"2025-02-02";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"95.33";"True";"10249.0";"107.51";"1312.0";"504.0";"49.0";"100.0";"8.0";"604.0";"57.0";"126.0";"8.0";"100.0";"12.0";"5.0";"0.88";"1.0";"1.67";"28.1";"9675.63";"107.51";"1238.6";"475.8";"46.26";"94.41";"7.55";"570.21";"53.81";"118.95";"7.55";"94.41";"11.33";"4.72";"0.94"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v Oud-Heverlee Leuven";"2002212";"2025-02-08";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"95.32";"True";"10211.0";"107.13";"983.0";"405.0";"41.0";"233.0";"10.0";"638.0";"51.0";"111.0";"5.0";"92.0";"10.0";"5.0";"0.8";"1.0";"1.78";"28.7";"9641.44";"107.13";"928.17";"382.41";"38.71";"220.0";"9.44";"602.41";"48.16";"104.81";"4.72";"86.87";"9.44";"4.72";"0.94"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Sint-Truidense VV v Club Brugge KV";"2003416";"2025-02-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"96.6";"True";"11744.0";"121.57";"1731.0";"715.0";"60.0";"382.0";"14.0";"1097.0";"74.0";"144.0";"5.0";"120.0";"12.0";"3.0";"0.78";"1.0";"1.57";"29.7";"10941.61";"121.57";"1612.73";"666.15";"55.9";"355.9";"13.04";"1022.05";"68.94";"134.16";"4.66";"111.8";"11.18";"2.8";"0.93"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v Standard de Liège";"2004432";"2025-02-23";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"101.47";"True";"9946.0";"98.02";"1088.0";"336.0";"39.0";"259.0";"9.0";"595.0";"48.0";"111.0";"4.0";"89.0";"9.0";"3.0";"0.87";"3.0";"1.69";"31.4";"8822.01";"98.02";"965.05";"298.03";"34.59";"229.73";"7.98";"527.76";"42.58";"98.46";"3.55";"78.94";"7.98";"2.66";"2.66"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"KAA Gent v Club Brugge KV";"2005311";"2025-03-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"98.17";"True";"10449.0";"106.44";"1188.0";"471.0";"46.0";"206.0";"10.0";"677.0";"56.0";"122.0";"7.0";"100.0";"14.0";"4.0";"0.87";"3.0";"1.67";"29.0";"9579.73";"106.44";"1089.17";"431.82";"42.17";"188.86";"9.17";"620.68";"51.34";"111.85";"6.42";"91.68";"12.84";"3.67";"2.75"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"KSV Cercle Brugge v Club Brugge KV";"2006577";"2025-03-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"104.23";"True";"10113.0";"97.02";"1188.0";"339.0";"36.0";"102.0";"7.0";"441.0";"43.0";"123.0";"6.0";"97.0";"12.0";"2.0";"0.76";"1.0";"2.1";"28.3";"8732.04";"97.02";"1025.78";"292.71";"31.08";"88.07";"6.04";"380.78";"37.13";"106.2";"5.18";"83.75";"10.36";"1.73";"0.86"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v Sporting Charleroi";"2007726";"2025-03-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"100.25";"True";"10824.0";"107.97";"1399.0";"472.0";"41.0";"104.0";"8.0";"576.0";"49.0";"121.0";"4.0";"94.0";"13.0";"3.0";"0.74";"0.0";"null";"27.9";"9717.31";"107.97";"1255.96";"423.74";"36.81";"93.37";"7.18";"517.11";"43.99";"108.63";"3.59";"84.39";"11.67";"2.69";"0.0"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Club Brugge KV v RSC Anderlecht";"2009291";"2025-03-30";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"96.65";"True";"10516.0";"108.8";"1533.0";"499.0";"47.0";"119.0";"8.0";"618.0";"55.0";"122.0";"6.0";"98.0";"14.0";"3.0";"0.81";"1.0";"1.71";"29.7";"9792.45";"108.8";"1427.52";"464.67";"43.77";"110.81";"7.45";"575.48";"51.22";"113.61";"5.59";"91.26";"13.04";"2.79";"0.93"
"Brandon Mechele";"B. Mechele";"1441";"1993-01-28";"17";"Royal Antwerp FC v Club Brugge KV";"2010318";"2025-04-06";"BEL - Pro League";"16";"2024/2025";"95";"873";"LCB";"Central Defender";"98.58";"True";"10524.0";"106.75";"1402.0";"390.0";"42.0";"96.0";"7.0";"486.0";"49.0";"135.0";"4.0";"102.0";"20.0";"4.0";"0.79";"0.0";"null";"29.2";"9607.71";"106.75";"1279.93";"356.04";"38.34";"87.64";"6.39";"443.69";"44.73";"123.25";"3.65";"93.12";"18.26";"3.65";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v Club Brugge KV";"1711872";"2024-09-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"73.37";"True";"9368.0";"127.69";"1831.0";"597.0";"61.0";"40.0";"2.0";"637.0";"63.0";"115.0";"7.0";"90.0";"22.0";"4.0";"0.69";"0.0";"null";"24.9";"11491.87";"127.69";"2246.12";"732.35";"74.83";"49.07";"2.45";"781.42";"77.28";"141.07";"8.59";"110.4";"26.99";"4.91";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"Oud-Heverlee Leuven v KV Kortrijk";"1732573";"2024-09-22";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"76.37";"True";"9546.0";"125.0";"1634.0";"616.0";"58.0";"173.0";"9.0";"789.0";"67.0";"99.0";"3.0";"82.0";"18.0";"3.0";"0.86";"0.0";"null";"27.3";"11250.2";"125.0";"1925.71";"725.97";"68.35";"203.88";"10.61";"929.86";"78.96";"116.67";"3.54";"96.64";"21.21";"3.54";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v KRC Genk";"1772366";"2024-10-05";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"79.87";"True";"9409.0";"117.81";"1413.0";"604.0";"57.0";"154.0";"10.0";"758.0";"67.0";"123.0";"4.0";"104.0";"24.0";"4.0";"0.63";"2.0";"1.53";"28.2";"10602.8";"117.81";"1592.28";"680.63";"64.23";"173.54";"11.27";"854.17";"75.5";"138.61";"4.51";"117.2";"27.05";"4.51";"2.25"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Mechelen v KV Kortrijk";"1805068";"2024-10-20";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"88.8";"True";"10636.0";"119.77";"1523.0";"698.0";"72.0";"272.0";"14.0";"970.0";"86.0";"115.0";"5.0";"99.0";"22.0";"5.0";"1.21";"0.0";"null";"27.9";"10779.73";"119.77";"1543.58";"707.43";"72.97";"275.68";"14.19";"983.11";"87.16";"116.55";"5.07";"100.34";"22.3";"5.07";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v K Beerschot VA";"1815104";"2024-10-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"70.6";"True";"8992.0";"127.37";"1465.0";"334.0";"38.0";"115.0";"5.0";"449.0";"43.0";"79.0";"1.0";"79.0";"10.0";"1.0";"0.88";"1.0";"1.7";"28.0";"11462.89";"127.37";"1867.56";"425.78";"48.44";"146.6";"6.37";"572.38";"54.82";"100.71";"1.27";"100.71";"12.75";"1.27";"1.27"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KVC Westerlo v KV Kortrijk";"1876088";"2024-11-24";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"87.4";"True";"10447.0";"119.53";"1684.0";"560.0";"45.0";"78.0";"5.0";"638.0";"50.0";"106.0";"6.0";"85.0";"20.0";"4.0";"0.53";"1.0";"1.95";"27.3";"10757.78";"119.53";"1734.1";"576.66";"46.34";"80.32";"5.15";"656.98";"51.49";"109.15";"6.18";"87.53";"20.59";"4.12";"1.03"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v KV Mechelen";"1885720";"2024-11-29";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"70.15";"True";"8608.0";"122.71";"1357.0";"451.0";"33.0";"46.0";"2.0";"497.0";"35.0";"89.0";"2.0";"73.0";"16.0";"0.0";"null";"0.0";"null";"27.8";"11043.76";"122.71";"1740.98";"578.62";"42.34";"59.02";"2.57";"637.63";"44.9";"114.18";"2.57";"93.66";"20.53";"0.0";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KRC Genk v KV Kortrijk";"1899587";"2024-12-07";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"71.53";"True";"8515.0";"119.04";"1330.0";"440.0";"40.0";"89.0";"5.0";"529.0";"45.0";"89.0";"2.0";"80.0";"13.0";"1.0";"0.86";"1.0";"1.74";"28.5";"10713.19";"119.04";"1673.35";"553.59";"50.33";"111.98";"6.29";"665.56";"56.62";"111.98";"2.52";"100.65";"16.36";"1.26";"1.26"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v FCV Dender EH";"1916404";"2024-12-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"73.7";"True";"8793.0";"119.31";"1372.0";"464.0";"43.0";"108.0";"5.0";"572.0";"48.0";"104.0";"3.0";"85.0";"15.0";"2.0";"0.87";"0.0";"null";"27.6";"10737.72";"119.31";"1675.44";"566.62";"52.51";"131.89";"6.11";"698.51";"58.62";"127.0";"3.66";"103.8";"18.32";"2.44";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"K Beerschot VA v KV Kortrijk";"1925955";"2024-12-21";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"100.65";"True";"11657.0";"115.82";"1739.0";"577.0";"45.0";"83.0";"4.0";"660.0";"49.0";"112.0";"4.0";"94.0";"19.0";"2.0";"1.07";"0.0";"null";"26.2";"10423.55";"115.82";"1554.99";"515.95";"40.24";"74.22";"3.58";"590.16";"43.82";"100.15";"3.58";"84.05";"16.99";"1.79";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"Club Brugge KV v KV Kortrijk";"1985259";"2025-01-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"LWB";"Full Back";"84.4";"True";"9572.0";"113.41";"1347.0";"509.0";"46.0";"99.0";"9.0";"608.0";"55.0";"125.0";"6.0";"113.0";"17.0";"4.0";"0.71";"2.0";"1.83";"27.3";"10207.11";"113.41";"1436.37";"542.77";"49.05";"105.57";"9.6";"648.34";"58.65";"133.29";"6.4";"120.5";"18.13";"4.27";"2.13"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v KVC Westerlo";"1999901";"2025-02-02";"BEL - Pro League";"16";"2024/2025";"95";"873";"LWB";"Full Back";"84.42";"True";"9139.0";"108.26";"1336.0";"469.0";"49.0";"176.0";"9.0";"645.0";"58.0";"114.0";"5.0";"86.0";"27.0";"0.0";"null";"0.0";"null";"29.1";"9743.46";"108.26";"1424.36";"500.02";"52.24";"187.64";"9.6";"687.66";"61.84";"121.54";"5.33";"91.69";"28.79";"0.0";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v Royale Union Saint-Gilloise";"2002476";"2025-02-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"LWB";"Full Back";"72.03";"True";"8139.0";"112.99";"1311.0";"587.0";"48.0";"81.0";"8.0";"668.0";"56.0";"91.0";"5.0";"65.0";"18.0";"5.0";"0.75";"2.0";"1.49";"26.9";"10169.04";"112.99";"1637.99";"733.41";"59.97";"101.2";"10.0";"834.61";"69.97";"113.7";"6.25";"81.21";"22.49";"6.25";"2.5"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v KSV Cercle Brugge";"2004594";"2025-02-23";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"88.95";"True";"9871.0";"110.97";"1519.0";"547.0";"59.0";"258.0";"12.0";"805.0";"71.0";"102.0";"4.0";"85.0";"19.0";"3.0";"0.75";"1.0";"2.0";"28.6";"9987.52";"110.97";"1536.93";"553.46";"59.7";"261.05";"12.14";"814.5";"71.84";"103.2";"4.05";"86.0";"19.22";"3.04";"1.01"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"Sint-Truidense VV v KV Kortrijk";"2005310";"2025-03-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"69.77";"True";"8984.0";"128.77";"1736.0";"479.0";"39.0";"31.0";"4.0";"510.0";"43.0";"93.0";"3.0";"81.0";"16.0";"2.0";"0.87";"0.0";"null";"25.6";"11589.49";"128.77";"2239.46";"617.92";"50.31";"39.99";"5.16";"657.91";"55.47";"119.97";"3.87";"104.49";"20.64";"2.58";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KAA Gent v KV Kortrijk";"2007844";"2025-03-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"RM";"Midfield";"69.28";"True";"8617.0";"124.37";"1497.0";"367.0";"44.0";"107.0";"7.0";"474.0";"51.0";"84.0";"4.0";"77.0";"17.0";"4.0";"0.81";"0.0";"null";"27.7";"11193.6";"124.37";"1944.62";"476.74";"57.16";"138.99";"9.09";"615.73";"66.25";"109.12";"5.2";"100.02";"22.08";"5.2";"0.0"
"Brecht Dejaegere";"B. Dejaegere";"1455";"1991-05-29";"19";"KV Kortrijk v KSV Cercle Brugge";"2009398";"2025-03-30";"BEL - Pro League";"16";"2024/2025";"95";"873";"LM";"Midfield";"74.97";"True";"8672.0";"115.68";"1384.0";"445.0";"43.0";"137.0";"8.0";"582.0";"51.0";"98.0";"4.0";"65.0";"23.0";"0.0";"null";"0.0";"null";"29.4";"10411.03";"115.68";"1661.54";"534.24";"51.62";"164.47";"9.6";"698.71";"61.23";"117.65";"4.8";"78.03";"27.61";"0.0";"0.0"
"Bruno Godeau";"B. Godeau";"1502";"1992-05-10";"24";"RSC Anderlecht v Sint-Truidense VV";"1621645";"2024-07-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"CB";"Central Defender";"96.4";"True";"10097.0";"104.74";"802.0";"164.0";"16.0";"6.0";"2.0";"170.0";"18.0";"119.0";"3.0";"99.0";"5.0";"2.0";"1.04";"0.0";"null";"25.7";"9426.66";"104.74";"748.76";"153.11";"14.94";"5.6";"1.87";"158.71";"16.8";"111.1";"2.8";"92.43";"4.67";"1.87";"0.0"
"Bruno Godeau";"B. Godeau";"1502";"1992-05-10";"24";"Sint-Truidense VV v Sporting Charleroi";"1629766";"2024-08-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"CB";"Central Defender";"96.65";"True";"10755.0";"111.28";"1203.0";"348.0";"34.0";"118.0";"5.0";"466.0";"39.0";"139.0";"4.0";"108.0";"12.0";"2.0";"1.05";"2.0";"2.31";"29.3";"10015.0";"111.28";"1120.23";"324.06";"31.66";"109.88";"4.66";"433.94";"36.32";"129.44";"3.72";"100.57";"11.17";"1.86";"1.86"
"Bruno Godeau";"B. Godeau";"1502";"1992-05-10";"24";"Royal Antwerp FC v Sint-Truidense VV";"1641862";"2024-08-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"CB";"Central Defender";"97.65";"True";"11009.0";"112.74";"1310.0";"427.0";"37.0";"81.0";"6.0";"508.0";"43.0";"134.0";"5.0";"115.0";"11.0";"5.0";"0.84";"5.0";"1.65";"27.8";"10146.54";"112.74";"1207.37";"393.55";"34.1";"74.65";"5.53";"468.2";"39.63";"123.5";"4.61";"105.99";"10.14";"4.61";"4.61"
